"","Plant_ID","date_measured_1","site","height_1","stem_diameter_1","leaf_l_1","leaf_w_1","N_leaves_1","herb_0_1","herb_1_1","herb_2_1","herb_3_1","herb_4_1","herb_5_1","herb_6_1","notes_1","treatment_herb_level","date_soil_pre","date_soil_post","flower_may_26","munched_may_24","height_2","stem_diameter_2","leaf_l_2","leaf_w_2","N_leaves_2","herb_0_2","herb_1_2","herb_2_2","herb_3_2","herb_4_2","herb_5_2","herb_6_2","notes_2","umbels_tot","umbels_open","umbels_sampled","nectar_date","nectar_umbel_num_from_bottom","flowers_on_nectar_umbel_tot","flowers_on_nectar_umbel_open","removals_nectar_umbel","insertions_all_umbels","open_flowers_all_umbels","pods_date","tot_pods_ever","tot_pods_present","viable_pods_present","date_floral_tissue_first_noticed","soil_photo_notes","poll_quant_date_t1","umbels_tot_t1","umbels_open_t1","nectar_umbel_num_t1","removals_t1","insertions_t1","open_flowers_t1","nectar_flowers_tot_t1","nectar_flowers_open_t1","poll_nec_notes_t1","poll_quant_date_t2","umbels_tot_t2","umbels_open_t2","nectar_umbel_num_t2","removals_t2","insertions_t2","open_flowers_t2","nectar_flowers_tot_t2","nectar_flowers_open_t2","poll_nect_notes_t2","nect_sug_t1","nect_sug_t2","pod_notes","herb","logHerb","year","measureElapsed","photoElapsed","growthRate","herbRate","flowered_binary","survival","postHerbPhotoNoTime","avg_herb_2"
"247",285,"2022-05-23","tp",39.6,4.9,10,3.1,10,8,0,0,0,0,0,2,"",1,NA,"5/30/22",NA,NA,36.7,5,9.6,3,10,0,0,10,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.0999960470662643,-0.105356123518877,2,8,6,-0.0091540404040404,-0.0166660078443774,0,0,-0.0999960470662644,2
"248",286,"2022-05-23","tp",22.2,8.6,13.9,6.2,10,9,1,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,29.2,9.5,12.9,6.5,14,0,0,11,1,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",3,3,3,"","","6/17/22",7,0,NA,NA,NA,NA,NA,NA,"","6/30/22",6,1,3,26,0,19,21,17,"",NA,28.5,"",0.0760019816096954,0.0732523033825953,2,8,6,0.0394144144144144,0.0126669969349492,1,1,0.0760019816096952,2.64285714285714
"249",287,"2022-05-23","tp",47.6,7.8,10.8,4.5,12,8,4,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,57.6,8.2,13,5.1,14,0,14,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",3,0,NA,NA,NA,NA,NA,NA,"","6/30/22",4,2,1,11,1,27,24,20,"",NA,29,"gone",0.672035969966824,0.514042027569158,2,8,6,0.0262605042016807,0.112005994994471,1,0,0.672035969966826,1
"250",288,"2022-05-23","tp",37.6,7,13,5,14,14,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,47.3,7.5,9.9,5.5,18,2,0,0,14,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.0749732553671026,-0.0779326287710422,2,8,6,0.0322473404255319,-0.0124955425611838,0,1,-0.0749732553671028,2.82352941176471
"251",289,"2022-05-23","tp",40.2,8.9,14.1,6,14,11,2,0,0,0,0,1,"",0,NA,"5/30/22",NA,NA,54.5,8.4,15.3,6.1,20,16,2,0,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",4,0,NA,NA,NA,NA,NA,NA,"","6/30/22",4,2,3,9,0,24,32,21,"",NA,40.5,"gone",0.327376211578332,0.283204220504113,2,8,6,0.0444651741293532,0.054562701929722,1,0,0.327376211578332,0.7
"252",290,"2022-05-23","tp",22.4,7.5,10.7,4.6,8,7,0,0,0,0,0,1,"",3,NA,"5/30/22",NA,NA,20.2,7.5,2.4,4,6,0,0,0,0,3,1,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.871044321350126,-2.04828651001391,2,8,6,-0.0122767857142857,-0.145174053558354,0,0,-0.871044321350124,4.83333333333333
"253",291,"2022-05-23","tp",56.6,8.7,12.5,5.4,8,8,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,66.4,9.2,12.4,6,12,0,0,7,0,0,2,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.0148511455618055,-0.0149625279706647,2,8,6,0.0216431095406361,-0.00247519092696758,0,1,-0.0148511455618055,3.5
"254",292,"2022-05-23","tp",57.3,13.3,20.7,8.5,16,16,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,65.8,15.3,15.4,9,20,0,2,15,0,0,0,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",12,5,5,"","","6/17/22",4,0,NA,NA,NA,NA,NA,NA,"","6/30/22",5,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.00814888281601782,0.00811585994879459,2,8,6,0.018542757417103,0.00135814713600297,1,1,0.00814888281601782,2.5
"255",293,"2022-05-23","tp",49.4,6.7,12.5,4.2,12,11,1,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,51.7,7,8.2,4.3,14,0,0,12,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.169035244437226,-0.185167897104597,2,8,6,0.00581983805668017,-0.0281725407395376,0,0,-0.169035244437226,2.57142857142857
"256",294,"2022-05-23","tp",62.4,10.5,16.3,7,18,4,0,0,0,0,0,4,"",3,NA,"5/30/22",NA,NA,70.3,10.1,4.5,8.5,18,0,2,0,0,14,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.751283965474624,-1.3914434568881,2,8,6,0.0158253205128205,-0.125213994245771,0,1,-0.751283965474626,3.88888888888889
"257",295,"2022-05-23","tp",30.8,7.9,9.6,4.7,8,7,1,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,37,8.9,7.5,4.9,8,1,1,2,0,2,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.71492652745553,-1.25500833353613,2,8,6,0.0251623376623377,-0.119154421242588,0,1,-0.714926527455528,3.125
"258",296,"2022-05-23","tp",56.7,12.4,9.7,6.9,14,7,1,1,2,1,1,1,"",0,NA,"5/30/22",NA,NA,67.7,12.7,20,9.7,20,12,2,0,1,1,1,3,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",3,0,NA,NA,NA,NA,NA,NA,"","6/30/22",3,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.307128030246868,0.267832387187246,2,8,6,0.0242504409171076,0.0511880050411447,1,1,0.307128030246868,1.6
"259",297,"2022-05-23","tp",57.8,12,19.8,9,16,14,1,0,0,0,1,0,"",3,NA,"5/30/22",NA,NA,66.6,12,4.6,8.8,16,0,0,0,1,12,2,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",3,0,NA,NA,NA,NA,NA,NA,"","6/30/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.812291186112045,-1.67286337917751,2,8,6,0.0190311418685121,-0.135381864352008,1,1,-0.812291186112048,4.1875
"260",298,"2022-05-23","tp",46.8,7,8.7,3.2,12,8,8,0,0,0,0,0,"leaves don't add up",3,NA,"5/30/22",NA,NA,53.5,7.8,3.7,4.5,16,2,0,0,13,1,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.540813676449001,-0.778299217628065,2,8,6,0.0178952991452992,-0.0901356127415002,0,1,-0.540813676449001,2.6875
"261",299,"2022-05-23","tp",32.8,8.1,12.5,4.7,16,14,1,0,0,0,0,1,"",3,NA,"5/30/22",NA,NA,41.2,8,4.9,6.3,16,2,0,0,13,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",1,0,NA,NA,NA,NA,NA,NA,"","6/30/22",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.604501526440991,-0.927608351303978,2,8,6,0.0320121951219512,-0.100750254406832,1,0,-0.604501526440992,2.8125
"262",300,"2022-05-23","tp",25.3,6.6,10.8,2.9,10,10,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,35.6,7,12.5,4.6,14,12,0,1,0,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.708809793053788,0.535797100721078,2,8,6,0.0508893280632411,0.118134965508965,0,1,0.70880979305379,0.571428571428571
"263",301,"2022-05-23","tp",75.6,10.9,17.3,7.2,14,14,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,88.2,11.5,13.5,8.3,16,2,0,0,13,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",4,4,4,"","","6/17/22",3,3,1,65,2,141,135,126,"","6/30/22",3,0,NA,NA,NA,NA,NA,NA,"",28,NA,"",0.114530998198882,0.10843368700467,2,8,6,0.0208333333333333,0.0190884996998136,1,1,0.114530998198882,2.8125
"264",302,"2022-05-23","tp",43,6,12.5,5.5,12,11,0,1,0,0,0,0,"",2,NA,"5/30/22",NA,NA,52.4,6.5,9.7,5.4,14,0,0,11,2,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.158880860118971,-0.173021964499227,2,8,6,0.0273255813953488,-0.0264801433531618,0,1,-0.158880860118971,2.42857142857143
"265",303,"2022-05-24","tp",56.1,8.3,13.9,2.9,12,12,0,0,0,0,0,0,"303-319 measured a day later due to rain",1,NA,"5/30/22",NA,NA,62.7,8.8,11.5,6.6,14,2,0,12,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"5/26/22","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.175509122790788,0.161701349742681,2,7,6,0.0168067226890756,0.0292515204651313,0,1,0.175509122790788,1.71428571428571
"266",304,"2022-05-24","tp",32.3,5.6,9.2,13.4,8,8,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,42.3,6,10.9,4.5,12,12,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.477134615923157,0.390104140847133,2,7,6,0.0442282176028306,0.0795224359871928,0,1,0.477134615923157,0
"267",305,"2022-05-24","tp",45.5,8.5,15.5,6.4,12,12,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,66.5,9,15.9,7.3,14,12,0,0,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",1,1,0,"","","6/17/22",2,1,1,0,0,10,NA,NA,"no nectar","6/30/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.396995528903856,0.33432387977139,2,7,6,0.0659340659340659,0.066165921483976,1,1,0.396995528903856,0.857142857142857
"268",306,"2022-05-24","tp",36.6,7.8,8.9,3.8,10,10,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,47.4,5.6,11.1,5,14,2,10,0,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.748038388525627,0.558494238391296,2,7,6,0.0421545667447307,0.124673064754271,0,1,0.748038388525626,1.57142857142857
"269",307,"2022-05-24","tp",38.2,7.4,13.7,5,12,12,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,53.3,6.7,12.3,6.4,14,2,0,12,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",2,0,NA,NA,NA,NA,NA,NA,"","6/30/22",2,1,2,11,1,11,NA,NA,"no nectar",NA,NA,"",0.418420824500154,0.349544157353782,2,7,6,0.056469708302169,0.069736804083359,1,1,0.418420824500154,1.71428571428571
"270",308,"2022-05-24","tp",43.7,10.6,12.3,6.1,14,11,1,2,0,0,0,0,"",0,NA,"5/30/22",NA,NA,55.8,10.7,14.1,6.7,16,14,1,0,0,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/25/22","","6/17/22",3,3,2,1,1,105,76,76,"","6/30/22",3,0,NA,NA,NA,NA,NA,NA,"",32,NA,"gone",0.345226540886208,0.296562430756401,2,7,6,0.0395554102647924,0.057537756814368,1,0,0.345226540886208,0.4375
"271",309,"2022-05-24","tp",41.3,6.3,12.9,5.3,12,12,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,45.7,6.4,8.3,4.8,14,0,0,14,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.00735827195793714,0.00733133194872383,2,7,6,0.0152196471809063,0.00122637865965619,0,1,0.00735827195793714,2
"272",310,"2022-05-24","tp",42.9,7.2,13.7,5,12,11,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,54.3,7.8,15.4,6.2,16,16,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",1,0,NA,NA,NA,NA,NA,NA,"","6/30/22",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.0386150775372332,0.0378881694970133,2,7,6,0.037962037962038,0.00643584625620554,1,1,0.0386150775372332,0
"273",311,"2022-05-24","tp",47,5.8,13.5,4.5,12,12,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,55.3,5.5,13.3,4.5,12,12,0,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.163875066324409,0.151755012212407,2,7,6,0.0252279635258359,0.0273125110540681,0,0,0.163875066324409,0
"274",312,"2022-05-24","tp",31,9.9,14.2,5.5,10,9,1,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,46.9,10.5,14.4,7.2,12,2,10,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",1,0,0,"5/28/22","","6/17/22",4,1,1,0,0,6,NA,NA,"no nectar","6/30/22",5,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.887907735321528,0.635469197525752,2,7,6,0.0732718894009216,0.147984622553588,1,1,0.887907735321528,0.833333333333333
"275",313,"2022-05-24","tp",44.4,9.8,15.4,7,16,16,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,54.5,9.5,4.4,7,14,0,0,0,14,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/26/22","","6/17/22",1,1,1,11,0,31,51,45,"","6/30/22",1,0,NA,NA,NA,NA,NA,NA,"",38,NA,"gone",-0.695172150271816,-1.18800808884439,2,7,6,0.0324967824967825,-0.115862025045303,1,0,-0.695172150271818,3
"276",314,"2022-05-24","tp",35.7,6.9,11.5,4.8,12,12,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,50.7,6.9,12.5,5.4,14,13,0,0,0,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",0.171043859938616,0.157895539028259,2,7,6,0.0600240096038415,0.0285073099897693,0,1,0.171043859938616,0.428571428571429
"277",315,"2022-05-24","tp",32,5.2,10.5,4.5,12,12,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,30.8,5.6,9.6,4.2,12,0,0,10,0,0,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.0331369911986517,0.0325997962516517,2,7,6,-0.00535714285714285,0.00552283186644195,0,0,0.0331369911986517,2.66666666666667
"278",316,"2022-05-24","tp",47.3,8.9,13.8,6.4,14,14,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,54.3,9.8,4.3,7,16,2,0,4,4,4,0,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/28/22","","6/17/22",3,0,NA,NA,NA,NA,NA,NA,"","6/30/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.639440306836861,-1.02009775160094,2,7,6,0.0211416490486258,-0.10657338447281,1,0,-0.63944030683686,3
"279",317,"2022-05-24","tp",40.4,8.5,12,5.9,14,14,0,0,0,0,0,0,"",2,NA,"5/30/22",NA,NA,51.7,8.8,9.3,6.1,14,2,0,12,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",1,0,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.00925461424301324,-0.00929770424569133,2,7,6,0.03995756718529,-0.00154243570716887,1,0,-0.00925461424301322,1.71428571428571
"280",318,"2022-05-24","tp",32.5,8,11.8,4.5,10,8,1,0,0,1,0,0,"",3,NA,"5/30/22",NA,NA,35.7,7,2.9,4.3,12,0,2,0,9,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/28/22","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.788793198025233,-1.55491752134872,2,7,6,0.0140659340659341,-0.131465533004206,0,0,-0.788793198025236,2.91666666666667
"281",319,"2022-05-24","tp",55.5,7.6,13.4,6,12,12,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,62,8,5.9,7.6,14,0,0,2,1,9,2,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/17/22",2,0,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.437519429066545,-0.575398686062847,2,7,6,0.0167310167310167,-0.0729199048444242,1,0,-0.437519429066545,3.78571428571429
"282",320,"2022-05-23","tp",52,9.5,14,5.3,16,14,0,0,0,0,0,2,"",3,NA,"5/30/22",NA,NA,62.8,9.4,4.1,5.3,14,0,0,0,13,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"5/25/22","","6/17/22",0,NA,NA,NA,NA,NA,NA,NA,"","6/30/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.798064046692005,-1.59980469468768,2,8,6,0.0259615384615385,-0.133010674448667,0,1,-0.798064046692002,3.21428571428571
"283",321,"2022-05-25","sky",36.8,7.4,9.7,4.3,10,10,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,48.1,8.8,12.3,5.9,14,13,0,0,0,0,0,1,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",2,0,NA,NA,NA,NA,NA,NA,"","7/1/22",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",1.19562098905247,0.786464917245496,2,6,7,0.0511775362318841,0.170802998436067,1,0,1.19562098905247,0.428571428571429
"284",322,"2022-05-25","sky",35,7,13.5,5.5,16,16,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,49.2,7,4.1,5.2,16,0,0,0,0,16,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/28/22","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.692816371167925,-1.18030957069092,2,6,7,0.0676190476190476,-0.0989737673097035,0,0,-0.692816371167924,4
"285",323,"2022-05-25","sky",55.7,9.7,18.8,8.2,16,16,0,0,0,0,0,0,"",0,NA,"5/30/22",NA,NA,70.8,11.1,18.3,8.3,18,17,1,0,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/26/22","","6/18/22",3,1,1,9,0,11,NA,NA,"no nectar","7/1/22",3,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.111929856092019,0.106097114784884,2,6,7,0.0451825254338719,0.015989979441717,1,0,0.111929856092019,0.0555555555555556
"286",324,"2022-05-25","sky",19,4.5,11.2,4.3,8,8,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,25.2,5.1,11.3,4.2,10,0,0,10,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.53130649068055,-0.757806222411686,2,6,7,0.0543859649122807,-0.0759009272400786,0,0,-0.53130649068055,2
"287",325,"2022-05-25","sky",45.6,10.1,16.9,6.4,10,10,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,59.2,12.3,15.8,8.3,14,0,2,12,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"ramet gone",NA,NA,"gone",0.743084028991858,0.555655974780241,2,6,7,0.0497076023391813,0.106154861284551,0,0,0.743084028991857,1.85714285714286
"288",326,"2022-05-25","sky",26,6.1,11,3.6,10,10,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,30.2,6.4,2.6,4.9,14,2,0,0,0,12,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",0,0,0,"","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",-0.443730733191195,-0.586502809141883,2,6,7,0.0269230769230769,-0.0633901047415992,1,1,-0.443730733191194,3.42857142857143
"289",327,"2022-05-25","sky",39.8,8.2,13.1,8.3,14,11,1,2,0,0,0,0,"",3,NA,"5/30/22",NA,NA,48.2,8.3,5.3,9,16,0,0,0,0,14,2,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/25/22","","6/18/22",2,0,NA,NA,NA,NA,NA,NA,"","7/1/22",1,0,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.54313016894458,-0.783356762237482,2,6,7,0.035175879396985,-0.07759002413494,1,0,-0.54313016894458,4.125
"290",328,"2022-05-25","sky",34,6.5,13.8,3.9,10,10,0,0,0,0,0,0,"",3,NA,"5/30/22",NA,NA,37.2,6.6,4.3,3.5,12,0,0,0,0,12,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.754041456667551,-1.4025922802902,2,6,7,0.0156862745098039,-0.107720208095364,0,0,-0.754041456667548,4
"291",329,"2022-05-25","sky",29.1,9.1,10.8,7.6,12,10,1,0,1,0,0,0,"",3,NA,"5/30/22",NA,NA,36,9.7,4.3,6.7,14,0,0,0,0,12,2,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"5/26/22","","6/18/22",3,0,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",-0.611748423719608,-0.946101756999208,2,6,7,0.0395189003436426,-0.087392631959944,1,0,-0.611748423719608,4.14285714285714
"292",330,"2022-05-25","sky",26.2,7.9,14.9,6.8,10,10,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,41.7,8,17.3,8.5,14,0,0,11,0,0,1,2,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",5,0,NA,NA,NA,NA,NA,NA,"","7/1/22",5,1,3,1,1,8,NA,NA,"no nectar. Recorded as 332 initially.",NA,NA,"gone",1.65276533030611,0.975602616778937,2,6,7,0.0986005089058524,0.236109332900873,1,0,1.65276533030611,2.78571428571429
"293",331,"2022-05-25","sky",38.6,7.8,13.1,5.4,14,14,0,0,0,0,0,0,"",1,NA,"5/30/22",NA,NA,43.7,7.6,13.5,6,16,0,0,16,0,0,0,0,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/3/22",NA,NA,NA,"","","6/18/22",0,NA,NA,NA,NA,NA,NA,NA,"","7/1/22",0,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"gone",0.391828372902139,0.330618258981811,2,6,7,0.022020725388601,0.0559754818431627,0,0,0.391828372902139,2
